building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;392;LINESTRING (93088.94755786013 433607.9325650475, 93086.66957315736 433608.0065048005, 93083.69204216864 433607.8443629091, 93084.03783670074 433604.3173830549, 93087.01534634607 433604.4795281205, 93089.29341867709 433604.4056249526, 93088.94755786013 433607.9325650475);18.566664532583776;0.18974383839624112;0.8425049394717568
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;389;LINESTRING (93082.6552946876 433618.4192457373, 93079.67773162978 433618.2571090261, 93077.13893707702 433618.20097282, 93077.48583260135 433614.6822640511, 93080.02358322844 433614.7295458483, 93083.00112490854 433614.8916860371, 93082.6552946876 433618.4192457373);19.520163131113762;0.16126054218968736;0.9454254037687466
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;390;LINESTRING (93083.00113559345 433614.8916843403, 93080.02358322844 433614.7295458483, 93077.48490032286 433614.6734134416, 93077.83329315779 433611.1781689999, 93080.36906203371 433611.2057854479, 93083.34659305392 433611.3679273123, 93083.00113559345 433614.8916843403);19.46708089607943;0.1591280228749306;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;391;LINESTRING (93083.3466037113 433611.3679256722, 93080.36906203371 433611.2057854479, 93077.83131140748 433611.1585036224, 93078.17888850564 433607.6543628614, 93080.714521824 433607.6822194142, 93083.69204216864 433607.8443629091, 93083.3466037113 433611.3679256722);19.47411615111812;0.1493156647082367;0.9999999999999998
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;392;LINESTRING (93083.69205284202 433607.844361314, 93080.714521824 433607.6822194142, 93078.17875294876 433607.6546029383, 93078.52481858215 433604.1271429615, 93081.06031635856 433604.1552395308, 93084.03782603305 433604.3173845961, 93083.69205284202 433607.844361314);19.511089062046413;0.23268606111775275;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;393;LINESTRING (93084.03783670074 433604.3173830549, 93081.06031635856 433604.1552395308, 93078.52468304086 433604.127382947, 93078.87037613065 433600.6037207497, 93081.40573865775 433600.6320567423, 93084.3832376895 433600.794203321, 93084.03783670074 433604.3173830549);19.48965242181335;0.25830905327105497;1.0000000000000004
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;394;LINESTRING (93084.3832483299 433600.7942018396, 93081.40573865775 433600.6320567423, 93078.87024088189 433600.6039601446, 93079.21591542591 433597.0804874085, 93081.75114244167 433597.1090632156, 93084.72863081498 433597.2712112686, 93084.3832483299 433600.7942018396);19.48817375705658;0.1703527014902229;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6486;395;LINESTRING (93084.72864147116 433597.2712098358, 93081.75114244167 433597.1090632156, 93079.21577991545 433597.080727198, 93079.55984401521 433593.5349441715, 93082.09688141239 433593.5826513355, 93085.07435913276 433593.7448008016, 93084.72864147116 433597.2712098358);19.53726924204268;0.1637180342639785;0.889497403218683
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6487;392;LINESTRING (93078.17888850564 433607.6543628614, 93075.64311960913 433607.6267463771, 93072.9496656429 433607.4923903278, 93073.29582055287 433603.964930455, 93075.98918524335 433604.0992863778, 93078.52468304086 433604.127382947, 93078.17888850564 433607.6543628614);18.50076843947658;0.10912430366649334;0.9440038084619564
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6487;393;LINESTRING (93078.52481858215 433604.1271429615, 93075.98918524335 433604.0992863778, 93073.29577591964 433603.9649303469, 93073.64155817959 433600.4412683514, 93076.33487833383 433600.5756241556, 93078.87024088189 433600.6039601446, 93078.52481858215 433604.1271429615);18.48029861904303;0.12372516408722445;0.9999999999999997
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6487;394;LINESTRING (93078.87037613065 433600.6037207497, 93076.33487833383 433600.5756241556, 93073.64151364529 433600.4412681945, 93073.98727734454 433596.9177957579, 93076.68055287852 433597.0521513849, 93079.21577991545 433597.080727198, 93078.87037613065 433600.6037207497);18.478753203023977;0.23022012611061826;1.0
